date,spy_ret,payment_yield,cash_usd,n_payers,py_quintile,vix_lag,dow,month
2026-03-02,0.0005685428,7.35411e-05,4883191542.54,3,4,19.8600006104,0,3
2026-03-03,-0.0088143415,0.0001016875,6755975074.9,19,5,21.4400005341,1,3
2026-03-04,0.0070553815,4.4946e-06,295983610.14,3,1,23.5699996948,2,3
2026-03-05,-0.0055755948,1.4318e-06,94954892.28,1,1,21.1499996185,3,3
2026-03-06,-0.0131070918,2.04569e-05,1349090129.32,1,2,23.75,4,3
2026-03-09,0.0087599491,1.43564e-05,934364042.21,3,2,29.4899997711,0,3
2026-03-10,-0.0016070692,4.2773e-05,2808202680.36,11,3,25.5,1,3
2026-03-11,-0.0012551694,1.1317e-06,74180198.09,1,1,24.9300003052,2,3
2026-03-12,-0.0151849234,0.0001289107,8439242867.33,4,5,24.2299995422,3,3
2026-03-13,-0.0056601801,4.28867e-05,2764976609.1,12,3,27.2900009155,4,3
2026-03-16,0.0101768885,8.08005e-05,5179861134.97,3,4,27.1900005341,0,3
2026-03-17,0.0026305975,7.46989e-05,4837440505.41,19,4,23.5100002289,1,3
2026-03-18,-0.013953675,1.15068e-05,747133830.33,4,2,22.3700008392,2,3
2026-03-20,-0.0170202799,7.86911e-05,5025670197.42,20,4,24.0599994659,4,3
2026-03-23,0.0105000192,1.1199e-05,703061154.09,2,2,26.7800006866,0,3
2026-03-24,-0.0033568498,8.55181e-05,5425088615.54,15,4,26.1499996185,1,3
2026-03-25,0.0055727589,6.2276e-06,393739238.58,4,1,26.9500007629,2,3
2026-03-26,-0.0178587442,9.25199e-05,5882165891.45,6,5,25.3299999237,3,3
2026-03-27,-0.0170518835,5.39707e-05,3370033195.32,10,4,27.4400005341,4,3
2026-03-30,-0.0033434624,6.31705e-05,3877226445.56,6,4,31.0499992371,0,3
2026-03-31,0.0290679257,0.0001824934,11163473849.05,21,5,30.6100006104,1,3
2026-04-01,0.0075344638,2.4922e-05,1568842581.93,6,3,25.25,2,4
2026-04-02,0.0009004744,7.7717e-06,492915802.18,2,1,24.5400009155,3,4
2026-04-06,0.0047267973,8.12117e-05,5155439194.48,4,4,23.8700008392,0,4
2026-04-07,0.0004400741,5.9324e-06,378375397.71,3,1,24.1700000763,1,4
2026-04-08,0.0254695546,9.1591e-06,584439017.67,4,2,25.7800006866,2,4
2026-04-09,0.0057690912,3.9397e-06,257792665.49,1,1,21.0400009155,3,4
2026-04-10,-0.0006617805,1.04776e-05,689554322.47,3,2,19.4899997711,4,4
2026-04-13,0.0097723978,2.6956e-06,177283299.97,1,1,19.2299995422,0,4
2026-04-14,0.0121848808,2.99902e-05,1991697284.21,5,3,19.1200008392,1,4
2026-04-15,0.0078909949,9.4671e-06,636387746.44,5,2,18.3600006104,2,4
2026-04-17,0.0120856851,1.27392e-05,865217648.74,2,2,17.9400005341,4,4
2026-04-20,-0.0019996676,4.09533e-05,2815069398.5,8,3,17.4799995422,0,4
2026-04-21,-0.0065469492,9.699e-07,66536553.21,1,1,18.8700008392,1,4
2026-04-22,0.0101266968,4.41825e-05,3011122599.6,4,3,19.5,2,4
2026-04-24,0.007749298,5.85185e-05,4012901374.77,2,4,19.3099994659,4,4
2026-04-27,0.0017228065,5.91207e-05,4085613136.1,5,4,18.7099990845,0,4
2026-04-28,-0.0048659487,8.35949e-05,5786887735.08,5,4,18.0200004578,1,4
2026-04-30,0.0099496274,7.771e-07,53524081.3,1,1,18.8099994659,3,4
2026-05-01,0.0027691138,2.2871e-06,159098644.15,1,1,16.8899993896,4,5
2026-05-04,-0.0036633797,8.1549e-06,568851886.59,2,1,16.9899997711,0,5
2026-05-05,0.0080221859,3.0014e-06,208598033.19,4,1,18.2900009155,1,5
2026-05-08,0.008256073,2.05474e-05,1455041174.32,4,2,17.0799999237,4,5
2026-05-11,0.0022775856,1.17601e-05,839655759.43,1,2,17.1900005341,0,5
2026-05-12,-0.00151494,3.55567e-05,2544472549.83,1,3,18.3799991608,1,5
2026-05-14,0.0078942563,5.42825e-05,3900323961.61,1,4,17.8700008392,3,5
2026-05-15,-0.0120293519,1.92176e-05,1391728243.37,6,2,17.2600002289,4,5
2026-05-18,-0.0007034356,3.39894e-05,2431887797.8,6,3,18.4300003052,0,5
2026-05-19,-0.0066608594,2.78084e-05,1988250711.32,5,3,17.8199996948,1,5
2026-05-21,0.0019830971,4.4385e-06,318463044.93,1,1,17.4400005341,3,5
2026-05-22,0.0039315544,5.25371e-05,3776999457.57,9,4,16.7600002289,4,5
2026-05-26,0.0066386086,0.0001386805,10009227082.21,12,5,16.7000007629,1,5
2026-05-27,-0.0001732036,3.06e-06,222321171.0,2,1,17.0100002289,2,5
2026-05-29,0.0024913927,3.5627e-05,2602264419.58,9,3,15.7399997711,4,5
2026-06-01,0.0027231356,1.42952e-05,1046753636.04,5,2,15.3199996948,0,6
2026-06-02,0.0013579104,0.0001335413,9805049254.52,22,5,16.0499992371,1,6
2026-06-03,-0.0070171505,2.4841e-06,182638270.77,1,1,15.7700004578,2,6
2026-06-04,0.0037786867,3.1397e-06,229223991.62,2,1,16.0599994659,3,6
2026-06-05,-0.0258093996,7.68403e-05,5631091796.0,11,4,15.3999996185,4,6
2026-06-08,0.0022642301,8.0107e-06,571897182.25,3,1,21.5100002289,0,6
2026-06-09,-0.0029355036,4.13413e-05,2958106191.79,15,3,18.9200000763,1,6
2026-06-10,-0.0157655455,9.3188e-06,664835160.76,3,2,19.8700008392,2,6
2026-06-11,0.0169968394,0.0001180307,8287931728.54,4,5,22.2199993134,3,6
2026-06-12,0.0054082495,2.7394e-06,195622631.82,3,1,19.4400005341,4,6
2026-06-15,0.0176339968,9.14732e-05,6567608195.62,7,5,17.6800003052,0,6
2026-06-16,-0.0059616071,5.04942e-05,3689325082.9,18,4,16.2000007629,1,6
2026-06-17,-0.0124878319,1.22165e-05,887264950.48,5,2,16.4099998474,2,6
2026-06-18,0.0078006479,1.32304e-05,948906359.27,3,2,18.4400005341,3,6
2026-06-22,-0.0031469797,3.73026e-05,2696278182.59,2,3,16.3999996185,0,6
2026-06-23,-0.014521954,8.76632e-05,6316462052.49,13,4,17.2800006866,1,6
2026-06-25,0.0014456352,4.12074e-05,2924671650.37,4,3,18.6299991608,3,6
2026-06-26,-0.0072313736,9.34614e-05,6642960964.08,7,5,18.8899993896,4,6
2026-06-29,0.0164748624,2.79104e-05,1969440260.73,5,3,18.4099998474,0,6
2026-06-30,0.007786801,0.0001115427,8000462795.17,15,5,17.6499996185,1,6
2026-07-01,-0.0013525044,1.64544e-05,1189393202.0,4,2,16.4500007629,2,7
2026-07-02,-0.0013140695,8.729e-06,630114257.76,3,2,16.5900001526,3,7
2026-07-06,0.0087274091,1.16395e-05,839108826.31,4,2,16.1499996185,0,7
2026-07-07,-0.0047518997,2.203e-06,160200316.37,1,1,15.5699996948,1,7
2026-07-08,-0.0030894297,4.3764e-06,316742658.45,1,1,16.1299991608,2,7
2026-07-09,0.00846525,3.5729e-06,257792665.49,1,1,16.8999996185,3,7
2026-07-10,0.0043101597,1.38314e-05,1006405181.4,6,2,15.8400001526,4,7
2026-07-13,-0.0076561749,4.00737e-05,2928419591.11,4,3,15.029999733,0,7
2026-07-14,0.0035506417,2.77126e-05,2009621189.19,5,3,17.1599998474,1,7
2026-07-15,0.0039636359,1.31496e-05,956949589.73,4,2,16.5,2,7
2026-07-17,-0.009897156,1.41909e-05,1031204872.41,3,2,16.7299995422,4,7
2026-07-20,-0.0016143782,4.46052e-05,3209221744.78,7,3,18.7700004578,0,7
2026-07-21,0.0083413093,3.2849e-06,235955829.41,2,1,18.6499996185,1,7
2026-07-22,-0.0011627414,4.01418e-05,2907479298.74,3,3,17.0499992371,2,7
2026-07-24,0.0010160124,6.43168e-05,4595606713.63,5,4,18.7000007629,4,7
2026-07-27,0.0002165756,2.79405e-05,1998448325.33,3,3,18.5799999237,0,7
2026-07-28,0.0023947807,9.67203e-05,6919436865.47,6,5,18.6700000763,1,7
2026-07-29,-0.0153874735,1.4453e-06,103643300.87,1,1,18.2099990845,2,7
2026-07-30,0.0167657995,7.58e-07,53524081.3,1,1,20.6599998474,3,7
2026-07-31,0.0071998097,2.2161e-06,159098644.15,1,1,17.0900001526,4,7
2026-08-04,0.0180290027,9.4543e-06,693369535.31,4,2,15.8599996567,1,8
2026-08-07,0.0061153485,3.87733e-05,2884471577.08,6,3,15.1499996185,4,8
2026-08-10,-0.0002974167,1.756e-05,1314333652.64,2,2,14.8999996185,0,8
2026-08-11,-0.0031952598,8.43593e-05,6312267941.04,4,4,15.4600000381,1,8
2026-08-13,0.0069774557,5.21617e-05,3900323961.61,1,4,14.5500001907,3,8
2026-08-14,-0.0019797115,6.0278e-06,453868869.02,3,1,14.6300001144,4,8
2026-08-17,-0.0047273666,9.708e-06,729522484.09,4,2,14.25,0,8
2026-08-18,-0.0067557571,3.94095e-05,2947482155.31,7,3,15.1899995804,1,8
2026-08-20,-0.0083998934,4.278e-06,318463044.93,1,1,14.8900003433,3,8
2026-08-21,0.0040912604,5.5104e-05,4067574998.47,10,4,16.0100002289,4,8
2026-08-24,-0.002938411,1.699e-06,125924255.05,1,1,15.1300001144,0,8
2026-08-25,0.0031959377,4.56847e-05,3376128716.44,9,3,15.8500003815,1,8
2026-08-27,0.0065527861,9.818e-07,72804964.7,1,1,15.2100000381,3,8
2026-08-28,-0.0022694852,4.38535e-05,3273183979.27,8,3,14.5100002289,4,8
2026-08-31,-0.0029895209,1.36783e-05,1018618113.52,6,2,14.4300003052,0,8
2026-09-01,-0.0068704238,0.0001052372,7813557707.19,22,5,14.9200000763,1,9
2026-09-02,0.0044369027,3.8058e-06,280629675.69,2,1,16.3400001526,2,9
2026-09-03,0.0104684119,1.8129e-06,134269099.34,1,1,15.1999998093,3,9
2026-09-04,-0.0038542371,0.0001170436,8759480805.41,11,5,14.3199996948,4,9
2026-09-08,-0.0054921259,4.07548e-05,3038311458.81,8,3,14.529999733,1,9
2026-09-09,-0.004647759,4.3066e-06,319296243.16,2,1,15.720000267,2,9
2026-09-10,-0.0059942382,0.0001189831,8780595286.29,5,5,16.4599990845,3,9
2026-09-11,0.0085242875,3.20826e-05,2353405002.98,6,3,17.8400001526,4,9
2026-09-14,-0.0044616222,7.35201e-05,5439011967.34,4,4,15.8400001526,0,9
2026-09-15,-0.0048102646,3.98025e-05,2931449311.93,9,3,17.1000003815,1,9
