ticker,cik10,status,missing_fields,pretax_tag,tax_tag,pretax_tag_2015,pretax_tag_2025,tax_tag_2015,tax_tag_2025,pretax_2015,tax_2015,pretax_2025,tax_2025,pretax_end_2015,pretax_end_2025,tax_end_2015,tax_end_2025,has_domestic,has_foreign,dom_for_match_2015,dom_for_match_2025,dom_plus_for_2015,dom_plus_for_2025,dom_for_vs_consol_2015,dom_for_vs_consol_2025,n_pretax_tags,consol_candidates,pretax_frame_2015,pretax_frame_2025
TRMB,0000864749,ok,,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeTaxExpenseBenefit,151800000.0,31100000.0,509400000.0,85400000.0,2016-01-01,2026-01-02,2016-01-01,2026-01-02,1,1,1,1,151800000.0,509400000.0,0.0,0.0,4,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest|IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,,CY2025
TFC,0000092230,ok,,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeTaxExpenseBenefit,2917000000.0,794000000.0,6349000000.0,1042000000.0,2015-12-31,2025-12-31,2015-12-31,2025-12-31,0,0,,,,,,,4,DiscontinuedOperationGainLossFromDisposalOfDiscontinuedOperationBeforeIncomeTax|DiscontinuedOperationIncomeLossFromDiscontinuedOperationDuringPhaseOutPeriodBeforeIncomeTax|IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest|IncomeLossFromContinuingOperationsBe,,CY2025
TYL,0000860731,ok,,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeTaxExpenseBenefit,108424000.0,43555000.0,390318000.0,74715000.0,2015-12-31,2025-12-31,2015-12-31,2025-12-31,1,1,,1,,390318000.0,,0.0,4,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest|IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,,CY2025
TSN,0000100493,ok,,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeTaxExpenseBenefit,1921000000.0,697000000.0,769000000.0,262000000.0,2015-10-03,2025-09-27,2015-10-03,2025-09-27,1,1,,,,,,,6,DiscontinuedOperationGainLossFromDisposalOfDiscontinuedOperationBeforeIncomeTax|DiscontinuedOperationIncomeLossFromDiscontinuedOperationDuringPhaseOutPeriodBeforeIncomeTax|IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest|IncomeLossFromContinuingOperationsBe,,CY2025
USB,0000036104,ok,,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeTaxExpenseBenefit,8030000000.0,2097000000.0,9517000000.0,1921000000.0,2015-12-31,2025-12-31,2015-12-31,2025-12-31,1,1,,1,,9517000000.0,,0.0,3,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,CY2025
UBER,0001543151,missing_year,pretax_2015|tax_2015,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeTaxExpenseBenefit,,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,,IncomeTaxExpenseBenefit,,,5800000000.0,-4346000000.0,,2025-12-31,,2025-12-31,1,1,,1,,5800000000.0,,0.0,3,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,,CY2025
UDR,0000074208,ok,,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeTaxExpenseBenefit,101596000.0,-3886000.0,404550000.0,835000.0,2015-12-31,2025-12-31,2015-12-31,2025-12-31,0,0,,,,,,,2,DiscontinuedOperationGainLossFromDisposalOfDiscontinuedOperationBeforeIncomeTax|IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,CY2025
ULTA,0001403568,ok,,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeTaxExpenseBenefit,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeTaxExpenseBenefit,IncomeTaxExpenseBenefit,507440000.0,187432000.0,1531205000.0,373869000.0,2016-01-30,2026-01-31,2016-01-30,2026-01-31,0,0,,,,,,,2,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest|IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,,CY2025
UNP,0000100885,ok,,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeTaxExpenseBenefit,7656000000.0,2884000000.0,9166000000.0,2028000000.0,2015-12-31,2025-12-31,2015-12-31,2025-12-31,0,0,,,,,,,2,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest|IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,,CY2025
UAL,0000100517,ok,,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeTaxExpenseBenefit,4219000000.0,-3121000000.0,4306000000.0,953000000.0,2015-12-31,2025-12-31,2015-12-31,2025-12-31,0,0,,,,,,,2,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest|IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,,CY2025
UPS,0001090727,ok,,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeTaxExpenseBenefit,7342000000.0,2498000000.0,7164000000.0,1592000000.0,2015-12-31,2025-12-31,2015-12-31,2025-12-31,1,1,1,1,7342000000.0,7164000000.0,0.0,0.0,4,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest|IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,,CY2025
URI,0001067701,ok,,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeTaxExpenseBenefit,963000000.0,378000000.0,3338000000.0,844000000.0,2015-12-31,2025-12-31,2015-12-31,2025-12-31,1,1,,1,,3338000000.0,,0.0,4,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest|IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,,CY2025
UNH,0000731766,ok,,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeTaxExpenseBenefit,10231000000.0,4363000000.0,14697000000.0,1890000000.0,2015-12-31,2025-12-31,2015-12-31,2025-12-31,1,1,,1,,14697000000.0,,0.0,4,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest|IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,,CY2025
UHS,0000352915,ok,,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeTaxExpenseBenefit,1145901000.0,395203000.0,1972141000.0,460959000.0,2015-12-31,2025-12-31,2015-12-31,2025-12-31,0,1,,,,,,,6,DiscontinuedOperationGainLossFromDisposalOfDiscontinuedOperationBeforeIncomeTax|DiscontinuedOperationIncomeLossFromDiscontinuedOperationBeforeIncomeTax|DiscontinuedOperationIncomeLossFromDiscontinuedOperationDuringPhaseOutPeriodBeforeIncomeTax|IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtra,,CY2025
VLO,0001035002,ok,,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeTaxExpenseBenefit,5971000000.0,1870000000.0,3005000000.0,759000000.0,2015-12-31,2025-12-31,2015-12-31,2025-12-31,1,1,1,1,5971000000.0,3005000000.0,0.0,0.0,6,DiscontinuedOperationGainLossFromDisposalOfDiscontinuedOperationBeforeIncomeTax|DiscontinuedOperationIncomeLossFromDiscontinuedOperationBeforeIncomeTax|IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest|IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinor,,CY2025
VEEV,0001393052,ok,,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeTaxExpenseBenefit,67186000.0,26803000.0,919381000.0,205243000.0,2015-01-31,2025-01-31,2015-01-31,2025-01-31,1,1,1,1,67186000.0,919381000.0,0.0,0.0,4,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest|IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,CY2014,
VTR,0000740260,ok,,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeTaxExpenseBenefit,351675000.0,-39284000.0,204321000.0,-14150000.0,2015-12-31,2025-12-31,2015-12-31,2025-12-31,0,0,,,,,,,3,DiscontinuedOperationIncomeLossFromDiscontinuedOperationBeforeIncomeTax|IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest|IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,,CY2025
VLTO,0001967680,missing_year,pretax_2015|tax_2015,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,IncomeTaxExpenseBenefit,,,1173000000.0,233000000.0,,2025-12-31,,2025-12-31,0,0,,,,,,,1,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,CY2025
VRSN,0001014473,ok,,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeTaxExpenseBenefit,487650000.0,112414000.0,1068500000.0,242800000.0,2015-12-31,2025-12-31,2015-12-31,2025-12-31,1,1,1,1,487650000.0,1068500000.0,0.0,0.0,6,DiscontinuedOperationGainLossFromDisposalOfDiscontinuedOperationBeforeIncomeTax|DiscontinuedOperationIncomeLossFromDiscontinuedOperationBeforeIncomeTax|IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest|IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinor,,CY2025
VRSK,0001442145,ok,,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeTaxExpenseBenefit,717436000.0,209859000.0,1171300000.0,263000000.0,2015-12-31,2025-12-31,2015-12-31,2025-12-31,1,1,1,1,717436000.0,1171300000.0,0.0,0.0,7,DiscontinuedOperationAmountOfAdjustmentToPriorPeriodGainLossOnDisposalBeforeIncomeTax|DiscontinuedOperationGainLossFromDisposalOfDiscontinuedOperationBeforeIncomeTax|DiscontinuedOperationIncomeLossFromDiscontinuedOperationBeforeIncomeTax|IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordina,,CY2025
VZ,0000732712,ok,,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeTaxExpenseBenefit,28240000000.0,9865000000.0,22672000000.0,5064000000.0,2015-12-31,2025-12-31,2015-12-31,2025-12-31,1,1,1,1,28240000000.0,22672000000.0,0.0,0.0,3,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,CY2025
VRTX,0000875320,ok,,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeTaxExpenseBenefit,-557800000.0,30381000.0,4643200000.0,690000000.0,2015-12-31,2025-12-31,2015-12-31,2025-12-31,1,1,1,1,-557800000.0,4643200000.0,0.0,0.0,4,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest|IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,,CY2025
VRT,0001674101,missing_year,pretax_2015|tax_2015,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,IncomeTaxExpenseBenefit,,,1741900000.0,409100000.0,,2025-12-31,,2025-12-31,1,1,,1,,1741900000.0,,0.0,3,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,CY2025
VTRS,0001792044,missing_year,pretax_2015|tax_2015,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,IncomeTaxExpenseBenefit,,,-3665000000.0,-150100000.0,,2025-12-31,,2025-12-31,0,0,,,,,,,1,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,CY2025
VICI,0001705696,missing_year,pretax_2015|tax_2015,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,IncomeTaxExpenseBenefit,,,2820979000.0,2435000.0,,2025-12-31,,2025-12-31,1,1,,1,,2777900000.0,,-43079000.0,3,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,CY2025
V,0001403161,ok,,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeTaxExpenseBenefit,8995000000.0,2667000000.0,24194000000.0,4136000000.0,2015-09-30,2025-09-30,2015-09-30,2025-09-30,1,1,1,1,8995000000.0,24194000000.0,0.0,0.0,4,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest|IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,CY2015,CY2025
VST,0001692819,missing_year,pretax_2015|tax_2015,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,IncomeTaxExpenseBenefit,,,1123000000.0,179000000.0,,2025-12-31,,2025-12-31,0,0,,,,,,,2,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest|IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,,CY2025
VMRK,0000906107,ok,,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeTaxExpenseBenefit,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeTaxExpenseBenefit,IncomeTaxExpenseBenefit,558380000.0,917000.0,1172529000.0,1585000.0,2015-12-31,2025-12-31,2015-12-31,2025-12-31,0,0,,,,,,,2,DiscontinuedOperationGainLossFromDisposalOfDiscontinuedOperationBeforeIncomeTax|IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,,CY2025
VMC,0001396009,ok,,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeTaxExpenseBenefit,327857000.0,94943000.0,1390100000.0,307500000.0,2015-12-31,2025-12-31,2015-12-31,2025-12-31,1,1,1,1,327857000.0,1390100000.0,0.0,0.0,7,DiscontinuedOperationAmountOfAdjustmentToPriorPeriodGainLossOnDisposalBeforeIncomeTax|DiscontinuedOperationGainLossFromDisposalOfDiscontinuedOperationBeforeIncomeTax|DiscontinuedOperationIncomeLossFromDiscontinuedOperationBeforeIncomeTax|IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordina,,CY2025
WRB,0000011544,ok,,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeTaxExpenseBenefit,732030000.0,227923000.0,2280543000.0,495764000.0,2015-12-31,2025-12-31,2015-12-31,2025-12-31,1,1,1,1,732000000.0,2281000000.0,-30000.0,457000.0,3,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,CY2025
GWW,0000277135,ok,,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeTaxExpenseBenefit,1250705000.0,465531000.0,2430000000.0,622000000.0,2015-12-31,2025-12-31,2015-12-31,2025-12-31,1,1,1,1,1250705000.0,2430000000.0,0.0,0.0,5,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest|IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments|SegmentReportingIncomeBeforeIncomeTaxesExtraordinaryItemsDiscontinuedOperationsAndCumulativeEffect,,CY2025
WAB,0000943452,ok,,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeTaxExpenseBenefit,585368000.0,186740000.0,1592000000.0,409000000.0,2015-12-31,2025-12-31,2015-12-31,2025-12-31,1,1,1,1,585368000.0,1592000000.0,0.0,0.0,4,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest|IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,,CY2025
